0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
993.713,149.449,0.865228,1140.72,386.475,0.177834,966.372,411.91,0.283164,925.207,523.584,0.297911,801.789,562.768,0.661304,1199.49,413.865,0.0924811,989.849,715.634,0.105625,754.727,664.677,0.6003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.46,116.158,0.122891,1029.08,131.732,0.815507,0.0,0.0,0.0,1150.52,163.092,0.79745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.841,149.448,0.853792,1142.66,388.42,0.170387,966.35,407.98,0.306892,919.351,523.581,0.34969,801.749,562.769,0.670741,1244.56,392.328,0.0888948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.4,118.067,0.0843386,1029.02,129.839,0.796813,0.0,0.0,0.0,1150.52,163.077,0.806823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.856,149.44,0.853583,1136.8,388.424,0.161226,964.366,409.947,0.29381,921.302,523.587,0.334629,801.782,560.846,0.680383,1191.65,427.59,0.108558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.48,116.143,0.125209,1029.11,131.747,0.81734,0.0,0.0,0.0,1150.45,163.135,0.803493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.83,149.424,0.85302,1136.78,382.527,0.13724,964.38,409.933,0.28028,919.326,523.622,0.329296,801.759,560.824,0.683303,1175.98,445.237,0.113244,982.001,715.632,0.118193,752.791,664.672,0.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.41,118.033,0.0996791,1029.03,131.697,0.820745,0.0,0.0,0.0,1150.44,163.018,0.787932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.83,149.441,0.855379,1138.77,382.54,0.166312,964.374,408.007,0.256124,927.18,523.549,0.273574,803.729,560.809,0.66305,1201.46,409.961,0.145209,991.821,715.631,0.0846137,752.782,664.681,0.608533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.44,118.023,0.114774,1029.06,131.704,0.814345,0.0,0.0,0.0,1148.57,163.015,0.784737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.812,149.435,0.851198,1134.85,392.329,0.145682,964.367,407.976,0.279678,923.262,523.596,0.314261,805.649,558.915,0.682561,1185.77,437.389,0.135271,989.856,715.63,0.0617384,752.79,664.679,0.575782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.37,118.054,0.0805542,1027.16,129.817,0.812962,0.0,0.0,0.0,1150.55,163.046,0.797607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.84,149.453,0.85149,1136.79,384.497,0.180423,966.363,404.086,0.236892,927.154,523.54,0.298808,801.781,560.799,0.673358,1195.56,415.828,0.140556,987.923,715.631,0.160913,752.835,664.677,0.600124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.45,116.129,0.144224,1029.08,131.704,0.814436,0.0,0.0,0.0,1150.42,163.114,0.788201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.828,149.452,0.853804,1136.78,384.476,0.174419,966.342,404.098,0.26926,929.133,523.55,0.284814,803.678,560.786,0.658519,1199.49,409.96,0.109994,993.76,715.631,0.108261,754.766,664.715,0.606523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.43,116.155,0.12711,1029.05,131.708,0.822025,0.0,0.0,0.0,1148.57,163.09,0.781138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.815,149.47,0.850623,1134.85,382.531,0.167064,966.365,400.176,0.270433,923.249,525.491,0.327142,801.788,558.932,0.694417,1189.68,425.619,0.147622,985.926,715.632,0.122963,756.671,664.664,0.577323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.4,118.052,0.111662,1029.01,131.728,0.831429,0.0,0.0,0.0,1148.58,163.112,0.801057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991.823,149.474,0.847989,1148.54,380.575,0.156683,968.314,400.138,0.204704,925.21,521.619,0.289604,801.776,560.787,0.692044,1168.17,458.943,0.165268,989.852,715.636,0.153603,754.79,664.64,0.610307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.4,116.153,0.1455,1029.01,131.764,0.839329,0.0,0.0,0.0,1150.42,163.115,0.778471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
