0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
915.397,249.295,0.815328,1136.77,415.873,0.353757,1076.06,392.311,0.186984,1087.79,621.54,0.0713669,1025.11,649.018,0.285798,1193.59,449.133,0.346884,1217.14,715.619,0.065998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.76,227.742,0.895748,0.0,0.0,0.0,1068.22,241.506,0.372828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903.689,255.223,0.826264,1132.89,415.868,0.338389,1070.18,390.359,0.179789,1083.9,613.7,0.0873675,1025.12,648.994,0.491766,1187.75,447.2,0.34529,1221.03,715.627,0.0570678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934.988,229.748,0.842878,0.0,0.0,0.0,1052.56,247.341,0.41452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887.985,259.055,0.840714,1121.15,413.902,0.311364,1064.31,388.393,0.159089,1078.03,625.463,0.0556695,1019.26,647.026,0.403585,1177.92,443.28,0.378086,1215.13,715.632,0.0624675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.426,239.475,0.866636,0.0,0.0,0.0,1029.04,245.392,0.477269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874.275,264.979,0.758675,1107.42,423.671,0.317899,1048.65,398.199,0.206164,1070.17,609.803,0.0995297,1009.5,647.033,0.376697,1164.23,447.207,0.36833,1213.19,715.633,0.0598884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.702,241.54,0.914467,0.0,0.0,0.0,1015.36,243.415,0.438916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868.421,266.968,0.813361,1101.53,425.612,0.335079,1040.81,400.197,0.229259,1068.23,613.716,0.142208,1009.4,649.012,0.396659,1156.36,449.149,0.34797,1211.23,715.627,0.0784591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.897,243.464,0.846147,0.0,0.0,0.0,999.65,251.271,0.476571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850.736,274.744,0.807602,1087.79,429.57,0.318733,1031.01,413.852,0.186149,1062.33,609.8,0.0842455,1001.62,649.025,0.282555,1136.83,451.114,0.352283,1201.43,715.633,0.0535629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.275,253.235,0.826104,0.0,0.0,0.0,980.086,251.256,0.450913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841.036,274.769,0.81849,1078.05,423.672,0.321978,1027.07,400.137,0.192492,1062.33,617.61,0.118098,1003.6,649.021,0.321118,1134.82,449.15,0.349168,1197.54,715.624,0.0662854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.36,255.146,0.846298,0.0,0.0,0.0,978.121,255.142,0.471228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838.988,274.849,0.825449,1078.02,421.731,0.316312,1021.22,398.174,0.194471,1060.39,615.665,0.085282,1001.63,647.017,0.250479,1132.87,447.218,0.348897,1195.55,715.629,0.0640358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.55,255.194,0.822424,0.0,0.0,0.0,976.168,251.253,0.438699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837.018,276.725,0.811947,1076.06,423.66,0.311238,1019.26,400.144,0.182895,1058.44,615.667,0.0757974,993.758,650.985,0.255429,1127.01,449.138,0.350328,1193.61,715.626,0.078179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.656,257.046,0.858712,0.0,0.0,0.0,970.248,251.282,0.398394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833.116,278.666,0.758333,1074.14,427.563,0.309839,1027.08,402.137,0.16023,1052.53,619.592,0.089297,993.741,654.868,0.247244,1125.03,447.178,0.35504,1191.63,715.63,0.0644618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.646,257.068,0.878825,0.0,0.0,0.0,964.408,257.116,0.462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829.184,280.654,0.758602,1072.1,425.607,0.302604,1017.29,398.202,0.182724,1044.74,615.683,0.117592,989.837,652.894,0.187627,1121.09,447.175,0.347806,1187.74,715.629,0.073977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.715,257.167,0.894452,0.0,0.0,0.0,950.701,257.191,0.511173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825.296,278.738,0.792019,1074.07,429.519,0.264224,1021.2,407.989,0.146819,1050.59,627.419,0.100875,991.8,656.802,0.266631,1119.13,447.213,0.354078,1181.89,715.626,0.0634697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.764,257.221,0.879894,0.0,0.0,0.0,960.445,257.177,0.463131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823.323,280.664,0.821392,1062.36,429.494,0.334258,1009.45,409.951,0.202438,1052.54,611.748,0.0884306,989.841,654.837,0.266829,1115.23,447.148,0.36493,1181.85,715.63,0.0628178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.755,259.02,0.868494,0.0,0.0,0.0,950.674,259.08,0.497082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821.355,280.671,0.825643,1066.25,431.527,0.298569,1015.35,415.835,0.189965,1046.66,631.333,0.10102,991.794,656.834,0.225196,1111.33,447.198,0.371866,1179.88,715.629,0.0598227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.016,259.014,0.878137,0.0,0.0,0.0,948.701,259.119,0.519508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
