0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
852.636,378.588,0.873142,870.354,445.239,0.68404,837.048,427.562,0.572234,799.848,484.403,0.205272,762.606,505.921,0.518586,901.74,462.919,0.605431,901.737,523.498,0.622322,844.911,498.137,0.698358,805.687,554.92,0.277721,780.248,539.231,0.268117,713.623,547.075,0.434339,680.357,603.889,0.077137,827.248,570.614,0.249723,742.986,603.901,0.114719,0.0,0.0,0.0,854.773,360.994,0.828324,872.277,370.831,0.851649,0.0,0.0,0.0,917.376,411.905,0.896649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.308,598.038,0.132576,631.296,596.065,0.113933,0.0,0.0,0.0
850.787,378.565,0.863806,868.438,445.271,0.72653,829.214,429.555,0.628905,793.955,490.29,0.311767,760.585,507.887,0.55332,903.703,462.862,0.606264,899.776,523.549,0.647783,838.987,500.101,0.741736,805.704,552.936,0.393958,778.316,539.228,0.410059,711.587,551.035,0.692697,684.234,615.678,0.125813,831.16,564.746,0.337985,746.946,600.008,0.25095,0.0,0.0,0.0,854.719,362.889,0.82114,870.452,370.757,0.864482,0.0,0.0,0.0,917.371,411.892,0.885692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.124,609.789,0.133234,639.184,607.828,0.130662,0.0,0.0,0.0
850.737,380.514,0.864676,868.459,445.221,0.734172,836.977,427.559,0.625761,795.927,486.373,0.230097,758.705,507.845,0.400508,901.653,462.904,0.611599,897.771,523.651,0.66135,838.934,507.828,0.665302,807.652,552.944,0.353213,782.2,537.287,0.337207,711.622,550.994,0.641993,686.181,617.643,0.0908127,831.181,568.606,0.302388,729.337,615.653,0.205742,0.0,0.0,0.0,854.621,364.875,0.868556,870.36,372.735,0.866548,0.0,0.0,0.0,917.37,413.764,0.898035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850.731,380.517,0.867481,868.402,445.286,0.684046,831.189,429.522,0.568903,793.945,494.199,0.165087,762.604,507.841,0.383159,901.672,464.796,0.560951,897.752,523.658,0.638533,837.1,507.878,0.485972,807.668,554.934,0.290448,784.154,541.205,0.270136,711.618,554.884,0.491431,684.257,619.595,0.0998897,833.112,570.59,0.265799,737.141,607.852,0.142525,0.0,0.0,0.0,854.648,362.961,0.858256,870.42,370.799,0.861425,0.0,0.0,0.0,917.392,413.76,0.898629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850.69,380.565,0.874317,864.434,447.172,0.688039,823.404,431.513,0.661074,788.053,488.343,0.25276,760.598,505.903,0.467265,899.708,464.807,0.623203,899.782,523.636,0.719355,839.074,507.847,0.706561,799.838,554.93,0.215365,774.345,541.223,0.220585,709.714,554.926,0.317728,688.168,623.501,0.0951588,823.347,570.606,0.211685,742.984,603.909,0.120145,0.0,0.0,0.0,854.616,364.868,0.876986,870.351,372.752,0.869159,0.0,0.0,0.0,917.384,413.813,0.91219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850.734,380.607,0.889839,864.444,447.252,0.663771,823.367,431.555,0.641421,788.051,486.364,0.180235,772.387,500.091,0.257895,899.748,468.72,0.600554,901.672,523.591,0.687984,846.87,507.932,0.707653,803.73,558.842,0.228894,776.291,543.201,0.21952,711.661,554.873,0.322064,680.328,619.581,0.100205,831.171,572.574,0.228211,739.074,611.763,0.0870683,0.0,0.0,0.0,854.654,364.87,0.892731,870.381,372.78,0.866876,0.0,0.0,0.0,917.35,413.863,0.924191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852.686,382.502,0.94006,868.342,447.189,0.698815,829.205,431.443,0.629746,793.942,490.251,0.19186,760.649,509.835,0.169593,901.773,464.84,0.607251,899.771,525.555,0.72567,841.013,502.021,0.703245,793.956,560.815,0.217637,766.533,549.072,0.227536,713.697,552.923,0.164253,668.552,615.676,0.0501948,821.383,574.511,0.206681,744.988,605.863,0.0768981,696.017,615.666,0.215592,854.641,366.79,0.939138,872.311,376.682,0.844069,0.0,0.0,0.0,917.373,413.885,0.931133,0.0,0.0,0.0,0.0,0.0,0.0,695.998,627.396,0.0955608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852.718,382.568,0.962119,868.363,447.173,0.716907,827.225,431.441,0.687991,793.935,490.303,0.240267,760.651,507.912,0.264958,903.697,464.806,0.612707,899.766,525.491,0.689666,840.933,507.826,0.795519,791.992,558.869,0.261292,764.564,545.163,0.24447,711.703,554.924,0.158897,0.0,0.0,0.0,819.401,574.509,0.256383,670.534,680.26,0.341084,0.0,0.0,0.0,854.651,366.829,0.961311,872.372,378.597,0.834634,0.0,0.0,0.0,917.388,413.884,0.929524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852.785,382.448,0.946342,868.33,447.213,0.6948,825.356,431.456,0.678223,786.099,498.123,0.198725,0.0,0.0,0.0,903.67,466.76,0.573909,899.769,523.611,0.681333,838.969,505.901,0.668549,782.181,570.614,0.187966,758.663,554.933,0.205018,711.73,552.925,0.161409,709.718,617.569,0.0703219,805.703,586.296,0.191866,735.177,609.797,0.0749358,0.0,0.0,0.0,854.756,364.917,0.909028,874.31,374.672,0.814464,0.0,0.0,0.0,917.447,413.83,0.907658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854.604,380.571,0.93346,868.423,447.115,0.760124,827.233,429.563,0.720129,793.957,492.235,0.246904,791.947,460.826,0.554046,909.529,462.91,0.631544,899.785,523.545,0.624658,842.896,503.985,0.695575,768.492,568.628,0.285804,750.854,545.169,0.323884,709.657,552.925,0.28646,686.216,584.323,0.058474,788.072,586.295,0.248445,666.669,680.25,0.409719,0.0,0.0,0.0,856.633,364.82,0.869322,876.214,374.665,0.813312,0.0,0.0,0.0,919.352,411.924,0.866164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
