0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
525.525,364.85,0.879131,451.109,427.572,0.577741,443.201,445.248,0.650829,431.451,537.253,0.806799,425.656,621.545,0.756113,470.651,411.899,0.311498,478.527,408.001,0.182648,519.642,411.869,0.649687,402.155,554.943,0.380184,378.623,556.914,0.415874,425.607,699.895,0.627961,0.0,0.0,0.0,431.509,552.973,0.284101,507.824,668.581,0.695218,0.0,0.0,0.0,507.99,353.143,0.927442,0.0,0.0,0.0,447.25,384.445,0.909173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527.584,364.864,0.829537,460.844,425.65,0.57827,445.216,443.24,0.662238,431.557,537.24,0.798138,427.573,621.597,0.758681,478.491,411.925,0.360577,480.505,409.975,0.131008,523.564,413.834,0.65172,402.095,558.863,0.338995,382.485,560.813,0.36184,427.624,699.954,0.540312,0.0,0.0,0.0,423.672,556.928,0.257699,507.984,666.538,0.70585,0.0,0.0,0.0,511.841,353.133,0.902668,0.0,0.0,0.0,454.983,382.591,0.870351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535.301,364.86,0.812601,462.907,425.641,0.607491,445.278,437.355,0.671765,431.616,535.322,0.776801,429.529,621.568,0.759559,486.332,413.834,0.416413,494.195,411.91,0.170947,529.452,411.944,0.631929,400.197,554.927,0.365687,380.557,556.895,0.396385,435.47,686.179,0.29141,0.0,0.0,0.0,425.632,552.978,0.255026,515.783,664.552,0.664742,0.0,0.0,0.0,517.72,353.081,0.871453,0.0,0.0,0.0,460.821,382.466,0.894212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539.311,359.02,0.835873,468.725,427.543,0.550142,449.116,441.304,0.641548,435.401,529.457,0.75159,429.633,621.524,0.772425,490.308,411.948,0.382732,0.0,0.0,0.0,0.0,0.0,0.0,411.924,568.665,0.244121,388.438,570.586,0.261759,445.259,684.263,0.154305,0.0,0.0,0.0,429.559,568.634,0.177624,523.496,662.671,0.637782,0.0,0.0,0.0,523.575,351.078,0.887707,0.0,0.0,0.0,462.79,378.559,0.871415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545.108,353.184,0.84353,464.838,415.905,0.557001,458.879,433.477,0.649876,443.247,523.621,0.8086,431.512,617.623,0.81092,480.489,402.163,0.29361,492.281,406.027,0.10832,531.415,402.17,0.50317,408.009,570.634,0.327413,386.477,572.592,0.341717,445.273,680.345,0.466372,0.0,0.0,0.0,427.584,568.63,0.257123,525.608,660.678,0.686495,0.0,0.0,0.0,525.622,345.342,0.876662,0.0,0.0,0.0,464.859,372.736,0.841608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.002,351.065,0.858872,464.838,411.946,0.561063,460.82,429.598,0.664915,445.268,521.587,0.796362,437.398,609.816,0.714378,474.608,390.361,0.260972,496.127,400.163,0.123528,539.172,400.145,0.672418,417.773,560.817,0.267048,398.204,564.719,0.281285,447.26,680.294,0.343486,0.0,0.0,0.0,431.493,558.839,0.203737,535.366,660.711,0.653942,0.0,0.0,0.0,527.577,337.531,0.882067,0.0,0.0,0.0,474.543,368.808,0.876257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.004,347.257,0.831795,474.554,411.898,0.519581,460.933,427.573,0.676365,449.107,513.831,0.758947,447.096,603.976,0.79372,492.196,398.137,0.326586,505.945,398.177,0.0819942,541.176,392.322,0.581418,417.78,570.6,0.228263,404.095,574.52,0.254607,453.059,684.23,0.159334,0.0,0.0,0.0,425.631,570.61,0.162268,539.209,654.823,0.575246,0.0,0.0,0.0,531.438,335.509,0.877721,0.0,0.0,0.0,476.511,366.782,0.895805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554.843,339.421,0.874474,472.639,408.002,0.508096,462.898,425.647,0.665885,456.959,509.888,0.75535,451.153,603.876,0.702845,484.389,390.376,0.285334,517.699,398.147,0.0613774,541.285,386.432,0.488593,411.929,578.432,0.204168,406.058,586.277,0.227431,541.176,656.818,0.33687,0.0,0.0,0.0,425.617,576.488,0.140846,541.265,652.949,0.432019,0.0,0.0,0.0,531.46,331.586,0.839976,0.0,0.0,0.0,476.558,364.83,0.862256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554.869,337.393,0.932861,462.874,404.094,0.529415,462.807,423.639,0.680634,460.956,507.866,0.818956,462.909,601.879,0.750683,460.892,384.52,0.268908,494.191,447.188,0.0550866,0.0,0.0,0.0,425.635,562.766,0.184543,413.895,576.486,0.204856,539.23,664.595,0.176176,0.0,0.0,0.0,439.347,558.845,0.120907,543.245,652.942,0.474689,0.0,0.0,0.0,531.411,325.688,0.846594,0.0,0.0,0.0,476.565,358.998,0.860506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553.002,335.543,0.924678,462.921,402.172,0.5285,466.751,417.767,0.66331,462.913,504.023,0.784465,474.535,592.192,0.724208,451.108,386.48,0.305858,0.0,0.0,0.0,0.0,0.0,0.0,433.471,564.732,0.224464,427.569,574.536,0.241192,462.898,697.967,0.155618,0.0,0.0,0.0,445.248,558.859,0.159986,552.951,660.699,0.582845,0.0,0.0,0.0,527.573,321.836,0.887321,0.0,0.0,0.0,476.526,355.075,0.898182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
